IDA,Ano Nascimento,IPV,Pedra,Nota_Matematica,IAA,IAN,Gênero,Fase Ideal,Fase,Idade,Nota_Portugues,INDE,RA,Defasagem,IPS,IEG,Ano ingresso,Turma,Instituição de ensino,Nome Anonimizado,Ano_Referencia
3.25,2011,5.83,Agata,4.0,10.002,5.0,Masculino,Fase 3 (7° e 8° ano),2H,12,2.5,6.035771224300001,RA-841,-1,7.51,6.3272311215000006,2022,2H,Pública,Aluno-841,2024
9.5,2012,8.666666667,Topázio,10.0,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2I,11,9.0,8.469255555700002,RA-730,0,6.885,7.152777778,2021,2I,Pública,Aluno-730,2024
8.5,2013,7.386666667,Topázio,9.0,9.002,10.0,Feminino,Fase 2 (5° e 6° ano),2I,10,8.0,8.578533333400001,RA-855,0,7.51,10.0,2022,2I,Pública,Aluno-855,2024
6.25,2013,6.386666667,Ametista,6.0,10.002,10.0,Masculino,Fase 2 (5° e 6° ano),2I,11,6.5,7.426572549100001,RA-820,0,7.51,6.573529412,2022,2I,Pública,Aluno-820,2024
2.75,2013,4.67,Quartzo,2.0,9.002,10.0,Feminino,Fase 2 (5° e 6° ano),2I,11,3.5,5.3098253133,RA-715,0,3.755,5.250626566499999,2022,2I,Pública,Aluno-715,2024
8.5,2013,7.273333333,Ametista,10.0,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2I,11,7.0,7.9646385965,RA-1038,0,7.51,7.5438596495,2023,2I,Pública,Aluno-1038,2024
5.0,2013,6.993333333,Ametista,7.0,9.002,10.0,Feminino,Fase 2 (5° e 6° ano),2I,10,3.0,7.413901754400001,RA-1475,0,7.51,8.070175439,2024,2I,Pública,Aluno-1475,2024
7.25,2011,6.77,Ametista,8.0,8.002,5.0,Masculino,Fase 3 (7° e 8° ano),2I,13,6.5,7.549644444400001,RA-1039,-1,7.51,9.722222222,2023,2I,Pública,Aluno-1039,2024
8.5,2013,8.17,Topázio,8.0,9.002,10.0,Masculino,Fase 2 (5° e 6° ano),2I,11,9.0,8.6102,RA-745,0,6.26,10.0,2021,2I,Privada - Programa de Apadrinhamento,Aluno-745,2024
9.5,2014,7.946666667,Topázio,9.0,10.002,10.0,Feminino,Fase 1 (3° e 4° ano),2I,10,10.0,8.705811111100001,RA-718,1,5.635,9.5138888885,2022,2I,Pública,Aluno-718,2024
8.25,2011,7.273333333,Ametista,8.0,9.502,5.0,Masculino,Fase 3 (7° e 8° ano),2I,12,8.5,7.764199999900001,RA-1040,-1,7.51,8.5416666665,2023,2I,Pública,Aluno-1040,2024
8.0,2014,7.33,Ametista,8.0,8.502,10.0,Masculino,Fase 2 (5° e 6° ano),2I,10,8.0,7.903311111100001,RA-746,0,7.51,7.4305555555,2022,2I,Pública,Aluno-746,2024
6.25,2012,7.75,Ametista,7.0,9.002,10.0,Masculino,Fase 2 (5° e 6° ano),2K,12,5.5,7.678917391300001,RA-1069,0,7.51,7.0760869565,2023,2K,Pública,Aluno-1069,2024
8.5,2013,8.7525,Topázio,8.0,9.502,10.0,Feminino,Fase 2 (5° e 6° ano),2K,11,9.0,8.80795,RA-1476,0,5.635,10.0,2024,2K,Pública,Aluno-1476,2024
7.25,2012,7.875,Topázio,6.0,10.002,10.0,Feminino,Fase 2 (5° e 6° ano),2K,12,8.5,8.2483467391,RA-827,0,5.01,9.782608695499999,2022,2K,Pública,Aluno-827,2024
5.0,2012,6.2875,Ametista,5.0,8.002,10.0,Masculino,Fase 2 (5° e 6° ano),2K,11,5.0,7.0514989130000005,RA-1477,0,7.51,8.010869565,2024,2K,Pública,Aluno-1477,2024
3.75,2010,5.7525,Quartzo,4.0,10.002,5.0,Masculino,Fase 4 (9° ano),2K,14,3.5,5.9677326087,RA-762,-2,6.26,6.4239130435,2022,2K,Pública,Aluno-762,2024
7.0,2013,7.7475,Topázio,5.0,10.002,10.0,Feminino,Fase 2 (5° e 6° ano),2K,11,9.0,8.0754139589,RA-778,0,7.51,8.1235697945,2021,2K,Pública,Aluno-778,2024
7.5,2011,6.54,Agata,6.0,7.418,5.0,Masculino,Fase 3 (7° e 8° ano),2K,13,9.0,6.8360336957,RA-591,-1,6.255,7.913043478500001,2021,2K,Pública,Aluno-591,2024
4.25,2012,7.1225,Agata,4.0,8.002,10.0,Masculino,Fase 2 (5° e 6° ano),2K,11,4.5,6.7210333334,RA-1478,0,6.255,6.666666667,2024,2K,Pública,Aluno-1478,2024
8.0,2014,9.215,Topázio,6.0,9.502,10.0,Feminino,Fase 1 (3° e 4° ano),2K,10,10.0,9.171825000000002,RA-829,1,9.38,9.75,2022,2K,Privada - Programa de Apadrinhamento,Aluno-829,2024
4.25,2012,6.0325,Agata,4.0,8.502,10.0,Masculino,Fase 2 (5° e 6° ano),2K,12,4.5,6.615766239300001,RA-1479,0,7.51,6.1965811965,2024,2K,Pública,Aluno-1479,2024
5.5,2011,6.9975,Ametista,5.5,8.502,5.0,Masculino,Fase 3 (7° e 8° ano),2K,12,5.5,7.09445,RA-1480,-1,7.51,8.875,2024,2K,Pública,Aluno-1480,2024
8.25,2012,7.915,Ametista,7.0,9.168,5.0,Masculino,Fase 3 (7° e 8° ano),2K,12,9.5,7.930283695700001,RA-438,-1,7.51,8.6630434785,2022,2K,Pública,Aluno-438,2024
7.0,2012,7.165,Ametista,7.0,8.502,10.0,Masculino,Fase 2 (5° e 6° ano),2K,12,7.0,7.6486021739000005,RA-607,0,7.51,7.4782608695,2022,2K,Pública,Aluno-607,2024
4.75,2012,6.8275,Agata,4.0,8.502,5.0,Feminino,Fase 3 (7° e 8° ano),2K,12,5.5,6.860721739100001,RA-1481,-1,7.51,8.782608695499999,2024,2K,Pública,Aluno-1481,2024
0.0,2010,6.8725,Quartzo,0.0,8.502,5.0,Masculino,Fase 3 (7° e 8° ano),2K,14,0.0,5.2257,RA-1482,-1,7.51,5.0,2024,2K,Pública,Aluno-1482,2024
6.5,2013,5.7475,Ametista,6.0,9.502,10.0,Masculino,Fase 2 (5° e 6° ano),2K,11,7.0,7.311433695700001,RA-1483,0,7.51,7.913043478500001,2024,2K,Pública,Aluno-1483,2024
7.0,2010,7.89,Ametista,5.0,9.002,5.0,Feminino,Fase 3 (7° e 8° ano),2L,14,9.0,7.754200000000001,RA-1484,-1,6.26,10.0,2024,2L,Pública,Aluno-1484,2024
5.0,2011,7.386666667,Agata,5.0,9.002,5.0,Masculino,Fase 3 (7° e 8° ano),2L,13,5.0,6.7386875776999995,RA-1485,-1,5.625,7.7432712215,2024,2L,Pública,Aluno-1485,2024
5.75,2013,7.056666667,Agata,6.0,8.002,10.0,Masculino,Fase 2 (5° e 6° ano),2L,11,5.5,6.865474509900001,RA-1486,0,6.26,5.431372549,2024,2L,Pública,Aluno-1486,2024
6.0,2013,6.883333333,Ametista,5.0,9.002,10.0,Masculino,Fase 2 (5° e 6° ano),2L,11,7.0,7.843291097300001,RA-597,0,7.51,9.3271221535,2022,2L,Pública,Aluno-597,2024
4.0,2012,7.213333333,Ametista,8.0,8.002,10.0,Masculino,Fase 2 (5° e 6° ano),2L,12,0.0,7.229425672900001,RA-624,0,7.51,8.219461698,2022,2L,Pública,Aluno-624,2024
8.25,2011,7.833333333,Topázio,7.0,10.002,5.0,Feminino,Fase 3 (7° e 8° ano),2L,13,9.5,8.0267434782,RA-1487,-1,6.26,9.5652173915,2024,2L,Pública,Aluno-1487,2024
3.5,2013,6.716666667,Agata,7.0,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2L,11,0.0,6.7668935818000016,RA-1488,0,7.51,7.111801242,2024,2L,Pública,Aluno-1488,2024
5.0,2012,5.663333333,Quartzo,5.0,9.002,5.0,Masculino,Fase 3 (7° e 8° ano),2L,12,5.0,5.9842289855000015,RA-1489,-1,6.26,5.793478261000001,2024,2L,Pública,Aluno-1489,2024
7.5,2013,7.22,Ametista,8.0,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2L,11,7.0,7.847373913,RA-600,0,7.51,8.010869565,2021,2L,Pública,Aluno-600,2024
6.5,2012,6.89,Agata,6.0,8.502,5.0,Masculino,Fase 3 (7° e 8° ano),2L,12,7.0,6.696419461700001,RA-663,-1,5.625,7.0910973085,2022,2L,Pública,Aluno-663,2024
7.75,2012,6.333333333,Ametista,8.0,8.502,5.0,Feminino,Fase 3 (7° e 8° ano),2L,12,7.5,7.3725768116,RA-1490,-1,6.26,9.5652173915,2024,2L,Privada,Aluno-1490,2024
6.5,2012,7.78,Ametista,6.0,9.002,10.0,Masculino,Fase 2 (5° e 6° ano),2L,12,7.0,7.5072,RA-1491,0,7.51,6.25,2024,2L,Pública,Aluno-1491,2024
7.25,2013,7.386666667,Ametista,7.0,9.502,10.0,Feminino,Fase 2 (5° e 6° ano),2L,11,7.5,7.9326223603,RA-1066,0,6.26,8.3954451345,2023,2L,Pública,Aluno-1066,2024
5.75,2013,7.666666667,Agata,6.0,0.0,10.0,Masculino,Fase 2 (5° e 6° ano),2L,11,5.5,6.879985507300001,RA-630,0,7.51,8.4782608695,2022,2L,Pública,Aluno-630,2024
8.0,2014,8.45,Topázio,6.0,8.002,10.0,Masculino,Fase 1 (3° e 4° ano),2L,9,10.0,8.479020512900002,RA-1492,1,7.51,8.8141025645,2024,2L,Pública,Aluno-1492,2024
8.75,2013,8.723333333,Topázio,9.0,8.002,10.0,Masculino,Fase 2 (5° e 6° ano),2L,11,8.5,8.513646169700001,RA-834,0,6.26,9.109730849,2022,2L,Pública,Aluno-834,2024
8.75,2013,9.4,Topázio,8.0,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2M,11,9.5,8.8857454545,RA-784,0,5.635,9.7727272725,2022,2M,Privada - Programa de Apadrinhamento,Aluno-784,2024
7.5,2013,9.23,Topázio,7.5,8.002,10.0,Masculino,Fase 2 (5° e 6° ano),2M,11,7.5,8.678450000000002,RA-1059,0,6.26,10.0,2023,2M,Pública,Aluno-1059,2024
9.75,2012,9.4,Topázio,9.5,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2M,12,10.0,9.134040909100001,RA-612,0,6.26,9.5454545455,2021,2M,Privada - Programa de Apadrinhamento,Aluno-612,2024
3.25,2012,6.163333333,Agata,3.5,9.585,10.0,Masculino,Fase 2 (5° e 6° ano),2M,12,3.0,6.448416666600001,RA-1060,0,6.26,6.0,2023,2M,Pública,Aluno-1060,2024
7.25,2013,8.003333333,Topázio,8.0,8.502,10.0,Masculino,Fase 2 (5° e 6° ano),2M,11,6.5,8.174593939300001,RA-761,0,6.26,8.8636363635,2022,2M,Pública,Aluno-761,2024
4.0,2012,5.946666667,Agata,3.5,8.502,5.0,Masculino,Fase 3 (7° e 8° ano),2M,12,4.5,6.378661323900001,RA-1493,-1,7.51,7.8468899525,2024,2M,Pública,Aluno-1493,2024
4.75,2011,5.443333333,Quartzo,3.0,8.334,5.0,Feminino,Fase 3 (7° e 8° ano),2M,12,6.5,5.698703030200001,RA-665,-1,5.63,5.068181818,2022,2M,Pública,Aluno-665,2024
6.25,2012,5.826666667,Agata,6.5,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2M,12,6.0,6.570068686900001,RA-1115,0,7.51,4.2676767675,2023,2M,Pública,Aluno-1115,2024
8.5,2013,8.73,Topázio,7.0,8.502,10.0,Masculino,Fase 2 (5° e 6° ano),2M,11,10.0,8.76595,RA-1061,0,6.26,10.0,2023,2M,Pública,Aluno-1061,2024
4.25,2013,5.84,Quartzo,8.5,0.0,10.0,Feminino,Fase 2 (5° e 6° ano),2M,11,0.0,5.8748823529,RA-1494,0,7.51,6.7794117645,2024,2M,Pública,Aluno-1494,2024
8.25,2013,8.223333333,Topázio,8.5,9.002,10.0,Feminino,Fase 2 (5° e 6° ano),2M,11,8.0,8.4845030302,RA-1495,0,7.51,8.318181818,2021,2M,Pública,Aluno-1495,2024
3.25,2012,5.606666667,Agata,3.5,8.502,10.0,Masculino,Fase 2 (5° e 6° ano),2M,11,3.0,6.645260606100001,RA-606,0,6.885,7.6136363634999995,2022,2M,Pública,Aluno-606,2024
7.0,2012,6.053333333,Agata,6.5,6.918,10.0,Masculino,Fase 2 (5° e 6° ano),2M,12,7.5,6.890966666600001,RA-594,0,6.26,5.75,2022,2M,Pública,Aluno-594,2024
4.25,2012,6.773333333,Agata,2.5,9.002,10.0,Feminino,Fase 2 (5° e 6° ano),2M,12,6.0,6.7799738095,RA-1496,0,7.51,5.714285714500001,2024,2M,Pública,Aluno-1496,2024
2.0,2012,6.996666667,Quartzo,4.0,0.0,10.0,Feminino,Fase 2 (5° e 6° ano),2M,12,0.0,5.2423787879,RA-1497,0,7.51,5.0227272725,2024,2M,Pública,Aluno-1497,2024
7.0,2011,6.33,Ametista,5.0,8.502,5.0,Feminino,Fase 3 (7° e 8° ano),2M,13,9.0,7.147881818200001,RA-1498,-1,7.51,7.840909091,2024,2M,Pública,Aluno-1498,2024
6.5,2012,7.11,Ametista,6.0,8.418,10.0,Feminino,Fase 2 (5° e 6° ano),2N,12,7.0,7.914800000000001,RA-1499,0,6.885,9.25,2024,2N,Pública,Aluno-1499,2024
5.75,2014,7.783333333,Ametista,4.0,8.418,10.0,Masculino,Fase 2 (5° e 6° ano),2N,10,7.5,7.9221068268,RA-788,0,6.26,9.519450801,2021,2N,Privada - Programa de Apadrinhamento,Aluno-788,2024
3.5,2013,7.556666667,Ametista,2.0,9.502,10.0,Masculino,Fase 2 (5° e 6° ano),2N,11,5.0,7.360450000100002,RA-1500,0,6.885,8.3333333335,2024,2N,Pública,Aluno-1500,2024
4.5,2014,7.723333333,Ametista,3.5,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2N,10,5.5,7.563515408100001,RA-777,0,7.51,8.7757437075,2022,2N,Pública,Aluno-777,2024
7.75,2012,6.11,Ametista,9.0,5.25,5.0,Masculino,Fase 3 (7° e 8° ano),2N,12,6.5,7.279250000000001,RA-1063,-1,7.51,9.75,2023,2N,Pública,Aluno-1063,2024
5.75,2012,7.666666667,Ametista,3.0,9.002,10.0,Feminino,Fase 2 (5° e 6° ano),2N,12,8.5,7.5017244089,RA-664,0,7.51,6.7734553775,2022,2N,Pública,Aluno-664,2024
5.0,2013,7.5,Topázio,4.5,9.502,10.0,Feminino,Fase 2 (5° e 6° ano),2N,11,5.5,8.04495,RA-1501,0,7.51,10.0,2024,2N,Pública,Aluno-1501,2024
6.0,2014,8.336666667,Ametista,3.0,8.002,10.0,Masculino,Fase 2 (5° e 6° ano),2N,10,9.0,7.838370289900001,RA-764,0,7.51,7.8804347825,2022,2N,Privada,Aluno-764,2024
8.5,2013,8.783333333,Topázio,8.0,9.502,10.0,Masculino,Fase 2 (5° e 6° ano),2N,11,9.0,8.9802350877,RA-1064,0,7.51,9.7368421055,2023,2N,Pública,Aluno-1064,2024
9.25,2013,8.84,Topázio,9.0,9.502,10.0,Feminino,Fase 2 (5° e 6° ano),2N,11,9.5,8.8634934783,RA-1065,0,6.26,8.8152173915,2023,2N,Pública,Aluno-1065,2024
5.25,2012,7.39,Agata,3.5,8.002,5.0,Feminino,Fase 3 (7° e 8° ano),2N,12,7.0,6.886091025600001,RA-1502,-1,7.51,7.628205128,2024,2N,Pública,Aluno-1502,2024
7.25,2013,8.506666667,Topázio,5.0,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2N,11,9.5,8.496283333400001,RA-781,0,7.51,9.75,2021,2N,Pública,Aluno-781,2024
4.25,2012,5.053333333,Quartzo,5.0,9.002,10.0,Masculino,Fase 2 (5° e 6° ano),2N,11,3.5,5.778986231800001,RA-608,0,6.885,3.054347826,2022,2N,Pública,Aluno-608,2024
5.25,2012,7.326666667,Ametista,3.0,8.502,5.0,Feminino,Fase 3 (7° e 8° ano),2P,12,7.5,7.052457703200001,RA-796,-1,7.51,8.2212885155,2022,2P,Pública,Aluno-796,2024
7.25,2012,6.723333333,Agata,8.0,9.168,5.0,Masculino,Fase 3 (7° e 8° ano),2P,12,6.5,6.597315151500001,RA-797,-1,7.51,4.840909091,2021,2P,Pública,Aluno-797,2024
5.25,2012,5.553333333,Agata,4.0,8.002,10.0,Masculino,Fase 2 (5° e 6° ano),2P,12,6.5,6.3802279106,RA-636,0,7.51,4.9043062200000005,2022,2P,Pública,Aluno-636,2024
7.0,2012,7.39,Ametista,4.5,6.834,10.0,Feminino,Fase 2 (5° e 6° ano),2P,12,9.5,7.3473880383,RA-1140,0,7.51,6.112440191499999,2023,2P,Pública,Aluno-1140,2024
2.75,2011,7.723333333,Agata,3.0,7.502,5.0,Feminino,Fase 3 (7° e 8° ano),2P,13,2.5,6.991699999900001,RA-1503,-1,7.51,10.0,2024,2P,Pública,Aluno-1503,2024
7.5,2013,7.053333333,Ametista,8.0,7.418,10.0,Masculino,Fase 2 (5° e 6° ano),2P,11,7.0,7.971648484800001,RA-814,0,7.51,9.090909091,2022,2P,Pública,Aluno-814,2024
7.75,2012,7.776666667,Ametista,6.5,7.502,10.0,Feminino,Fase 2 (5° e 6° ano),2P,12,9.0,7.6853212122,RA-637,0,7.51,6.2272727275,2021,2P,Pública,Aluno-637,2024
5.5,2013,7.663333333,Ametista,4.5,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2P,11,6.5,7.361896969700001,RA-652,0,7.51,6.931818182000001,2022,2P,Pública,Aluno-652,2024
9.25,2013,8.786666667,Topázio,8.5,7.002,10.0,Feminino,Fase 2 (5° e 6° ano),2P,11,10.0,8.929745454599999,RA-816,0,7.51,9.7727272725,2022,2P,Privada - Programa de Apadrinhamento,Aluno-816,2024
6.75,2012,6.94,Agata,5.0,7.5,5.0,Feminino,Fase 3 (7° e 8° ano),2P,12,8.5,6.057060605999999,RA-1504,-1,5.63,4.6136363634999995,2024,2P,Pública,Aluno-1504,2024
5.0,2013,5.936666667,Agata,4.0,8.502,10.0,Feminino,Fase 2 (5° e 6° ano),2P,11,6.0,6.7464878789,RA-638,0,7.51,5.7272727275,2021,2P,Pública,Aluno-638,2024
3.75,2011,6.943333333,Agata,3.0,9.502,5.0,Masculino,Fase 3 (7° e 8° ano),2P,13,4.5,6.7199171717,RA-1505,-1,7.51,7.5252525255,2024,2P,Pública,Aluno-1505,2024
4.5,2012,5.826666667,Agata,3.0,9.002,5.0,Masculino,Fase 3 (7° e 8° ano),2P,12,6.0,6.402239075100001,RA-643,-1,7.51,6.8660287085,2022,2P,Pública,Aluno-643,2024
5.25,2012,7.556666667,Ametista,3.0,7.418,10.0,Feminino,Fase 2 (5° e 6° ano),2P,12,7.5,7.502239394,RA-645,0,7.51,8.3863636365,2022,2P,Pública,Aluno-645,2024
9.5,2013,8.73,Topázio,9.0,9.502,10.0,Masculino,Fase 2 (5° e 6° ano),2R,11,10.0,9.0150030303,RA-1068,0,7.51,9.068181818,2023,2R,Pública,Aluno-1068,2024
4.75,2012,2.943333333,Quartzo,4.0,6.834,5.0,Masculino,Fase 3 (7° e 8° ano),2R,12,5.5,4.6743653679,RA-798,-1,7.51,3.5064935065,2022,2R,Pública,Aluno-798,2024
5.25,2012,7.5,Ametista,5.0,7.918,10.0,Feminino,Fase 2 (5° e 6° ano),2R,11,5.5,7.702648484900001,RA-799,0,7.51,9.090909091,2022,2R,Pública,Aluno-799,2024
3.5,2013,7.886666667,Ametista,0.0,8.002,10.0,Feminino,Fase 2 (5° e 6° ano),2R,11,7.0,7.151855844200001,RA-1506,0,7.51,8.3874458875,2024,2R,Pública,Aluno-1506,2024
8.75,2013,6.723333333,Ametista,9.0,7.502,10.0,Masculino,Fase 2 (5° e 6° ano),2R,11,8.5,7.8317974024999994,RA-802,0,7.51,7.012987013,2021,2R,Pública,Aluno-802,2024
5.0,2012,3.776666667,Quartzo,5.0,6.918,5.0,Masculino,Fase 3 (7° e 8° ano),2R,12,5.0,5.046077056300001,RA-1507,-1,7.51,4.448051948,2024,2R,Pública,Aluno-1507,2024
4.5,2012,2.996666667,Quartzo,4.0,8.002,5.0,Masculino,Fase 3 (7° e 8° ano),2R,12,5.0,4.8048623378,RA-1071,-1,7.51,4.188311688500001,2023,2R,Pública,Aluno-1071,2024
9.25,2013,8.166666667,Topázio,10.0,7.502,10.0,Feminino,Fase 2 (5° e 6° ano),2R,10,8.5,8.1804207793,RA-1508,0,7.51,7.2294372295,2024,2R,Pública,Aluno-1508,2024
7.5,2013,7.446666667,Ametista,7.0,8.502,10.0,Masculino,Fase 2 (5° e 6° ano),2R,11,8.0,7.560230303200001,RA-1509,0,7.51,6.5151515155,2024,2R,Pública,Aluno-1509,2024
10.0,2013,9.003333333,Topázio,10.0,10.002,10.0,Feminino,Fase 2 (5° e 6° ano),2R,11,10.0,9.464745454400001,RA-1510,0,7.51,9.7727272725,2024,2R,Pública,Aluno-1510,2024
9.0,2013,8.893333333,Topázio,8.0,9.502,10.0,Feminino,Fase 2 (5° e 6° ano),2U,11,10.0,9.1548666666,RA-785,0,7.51,10.0,2022,2U,Pública,Aluno-785,2024
8.75,2013,8.556666667,Topázio,8.0,10.002,10.0,Feminino,Fase 2 (5° e 6° ano),2U,11,9.5,8.9217077641,RA-1511,0,7.51,9.3271221535,2024,2U,Pública,Aluno-1511,2024
5.75,2011,5.613333333,Agata,7.0,9.502,5.0,Feminino,Fase 3 (7° e 8° ano),2U,12,4.5,6.57279265,RA-752,-1,7.51,7.525879916999999,2022,2U,Pública,Aluno-752,2024
6.75,2011,6.883333333,Agata,4.0,7.502,5.0,Masculino,Fase 3 (7° e 8° ano),2U,13,9.5,6.8089355072,RA-790,-1,7.51,6.811594203,2022,2U,Pública,Aluno-790,2024
4.0,2012,7.723333333,Agata,8.0,8.002,5.0,Feminino,Fase 3 (7° e 8° ano),2U,12,0.0,6.712378053800001,RA-590,-1,6.26,8.457556936,2021,2U,Privada,Aluno-590,2024
5.5,2014,7.61,Topázio,7.0,9.502,10.0,Feminino,Fase 2 (5° e 6° ano),2U,10,4.0,8.10445,RA-1512,0,7.51,10.0,2024,2U,Pública,Aluno-1512,2024
6.25,2010,6.333333333,Agata,4.0,7.502,5.0,Feminino,Fase 3 (7° e 8° ano),2U,14,8.5,6.6397610766,RA-472,-1,7.51,7.48447205,2022,2U,Pública,Aluno-472,2024
9.0,2011,7.833333333,Topázio,8.0,9.002,5.0,Masculino,Fase 3 (7° e 8° ano),2U,13,10.0,8.2366166666,RA-628,-1,7.51,10.0,2022,2U,Pública,Aluno-628,2024
3.75,2012,7.223333333,Agata,4.0,8.502,5.0,Feminino,Fase 3 (7° e 8° ano),2U,12,3.5,6.5509171717,RA-1513,-1,7.51,7.5252525255,2024,2U,Pública,Aluno-1513,2024
5.5,2012,7.273333333,Ametista,5.0,9.002,10.0,Feminino,Fase 2 (5° e 6° ano),2U,12,6.0,7.520576262600001,RA-1514,0,7.51,7.979797980000001,2024,2U,Pública,Aluno-1514,2024
6.0,2013,7.276666667,Topázio,6.0,10.002,10.0,Feminino,Fase 2 (5° e 6° ano),2U,11,6.0,8.061295238200001,RA-629,0,7.51,9.523809524,2022,2U,Pública,Aluno-629,2024
8.0,2013,7.5,Topázio,7.0,9.002,10.0,Masculino,Fase 2 (5° e 6° ano),2U,11,9.0,8.2403304348,RA-832,0,7.51,8.695652174,2022,2U,Pública,Aluno-832,2024
3.5,2012,6.72,Quartzo,6.0,6.418,5.0,Feminino,Fase 3 (7° e 8° ano),2U,12,1.0,5.832133333300001,RA-1515,-1,6.255,6.6666666665,2024,2U,Pública,Aluno-1515,2024
8.0,2013,7.946666667,Topázio,9.0,9.002,10.0,Masculino,Fase 2 (5° e 6° ano),2U,11,7.0,8.5184577641,RA-833,0,7.51,9.3271221535,2022,2U,Pública,Aluno-833,2024
9.0,2014,8.503333333,Topázio,8.0,10.002,10.0,Masculino,Fase 1 (3° e 4° ano),2U,10,10.0,8.652552484400001,RA-819,1,7.51,7.784679089,2022,2U,Pública,Aluno-819,2024
6.5,2011,5.7875,Ametista,6.5,9.168,10.0,Feminino,Fase 3 (7° e 8° ano),3A,13,5.0,7.0859945773333335,RA-1073,0,7.5,6.370972886666667,2022,3A,Pública,Aluno-1073,2024
6.333333333333333,2011,8.915,Ametista,6.0,7.5,10.0,Feminino,Fase 3 (7° e 8° ano),3A,13,5.5,7.922281328333334,RA-494,0,8.755,7.329323308333333,2022,3A,Privada,Aluno-494,2024
0.0,2011,3.1225,Quartzo,0.0,8.334,10.0,Masculino,Fase 3 (7° e 8° ano),3A,13,0.0,3.8354776573333336,RA-484,0,2.51,3.9141382866666667,2022,3A,Pública,Aluno-484,2024
5.666666666666667,2011,6.1625,Agata,5.0,10.002,10.0,Masculino,Fase 3 (7° e 8° ano),3A,13,4.5,6.726607507733334,RA-496,0,6.255,5.315995871999999,2021,3A,Privada,Aluno-496,2024
4.666666666666667,2011,7.5475,Ametista,0.0,9.585,10.0,Feminino,Fase 3 (7° e 8° ano),3A,13,5.0,7.217066033133334,RA-1516,3,9.38,5.404288499000001,2024,3A,Privada,Aluno-1516,2024
3.1666666666666665,2008,6.79,Quartzo,3.0,9.585,2.5,Feminino,Fase 6 (2° EM),3A,16,6.5,5.881225668333334,RA-1143,-3,9.38,5.201336675,2021,3A,Pública,Aluno-1143,2024
4.666666666666667,2009,6.7075,Agata,5.0,9.168,5.0,Masculino,Fase 4 (9° ano),3A,15,4.5,6.240744444466667,RA-1517,-1,9.38,4.305555555666667,2024,3A,Pública,Aluno-1517,2024
1.75,2009,6.5825,Quartzo,0.0,7.084,5.0,Feminino,Fase 4 (9° ano),3A,15,3.5,5.721382142866666,RA-1518,-1,9.38,5.714285714333333,2022,3A,Pública,Aluno-1518,2024
6.5,2010,7.54,Topázio,4.0,9.585,10.0,Masculino,Fase 3 (7° e 8° ano),3A,13,6.0,8.074015455333335,RA-227,0,9.38,8.097577276666668,2022,3A,Pública,Aluno-227,2024
9.666666666666666,2012,9.1725,Topázio,10.0,9.168,10.0,Feminino,Fase 3 (7° e 8° ano),3A,12,9.0,9.4171373016,RA-487,0,9.38,9.441269841333334,2021,3A,Privada - Programa de Apadrinhamento,Aluno-487,2024
6.333333333333333,2011,6.5425,Ametista,5.5,8.334,10.0,Feminino,Fase 3 (7° e 8° ano),3A,13,6.5,7.479598365200001,RA-1076,0,8.125,7.777033492666668,2021,3A,Pública,Aluno-1076,2024
3.6666666666666665,2012,7.4575,Agata,1.0,8.751,10.0,Feminino,Fase 3 (7° e 8° ano),3A,12,6.0,6.9071109649333335,RA-1084,0,5.63,7.705263158,2023,3A,Pública,Aluno-1084,2024
4.833333333333333,2009,7.5025,Ametista,0.0,9.585,10.0,Masculino,Fase 3 (7° e 8° ano),3A,15,6.5,7.210222117800001,RA-1519,3,8.755,5.560902255666666,2024,3A,Pública,Aluno-1519,2024
6.166666666666667,2012,7.295,Ametista,5.5,9.168,10.0,Feminino,Fase 2 (5° e 6° ano),3A,12,6.0,7.368084290266667,RA-490,1,8.755,5.5110047846666665,2022,3A,Privada,Aluno-490,2024
6.166666666666667,2012,8.2525,Ametista,6.0,10.002,10.0,Masculino,Fase 3 (7° e 8° ano),3A,12,4.5,7.761749603200001,RA-346,0,2.51,9.149206349333333,2022,3A,Pública,Aluno-346,2024
4.666666666666667,2011,5.5,Quartzo,0.0,5.832,10.0,Feminino,Fase 3 (7° e 8° ano),3B,13,4.0,5.702426010066667,RA-546,0,8.135,3.7838383836666662,2021,3B,Pública,Aluno-546,2024
2.6666666666666665,2011,6.58,Agata,2.0,7.917,10.0,Feminino,Fase 3 (7° e 8° ano),3B,13,5.0,6.913936532,RA-1087,0,8.755,8.393265993333333,2023,3B,Pública,Aluno-1087,2024
3.1666666666666665,2013,6.705,Ametista,3.0,10.002,10.0,Feminino,Fase 2 (5° e 6° ano),3B,11,4.0,7.4643250000000005,RA-493,1,10.0,8.933333333333334,2021,3B,Pública,Aluno-493,2024
